"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","studentgrouptype","studentgroup","gradelevel","test_administration_group","testadministration","testsubject","dat","count_of_students_expected","count_of_students_expected_1","count_consistent_grade_level_knowledge_and_above","percent_consistent_grade_level_knowledge_and_above","percentlevel1","percentlevel2","percentlevel3","percentlevel4","percent_met_tested_only","percent_no_score","percent_participation","percent_taking_alternative_assessment","count_foundational_grade","percent_foundational_grade","dataasof"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5205","Sand Point Elementary","105168","P","All","All Students","All Grades","WCAS","WCAS","Science","None","23","23","10","43.50%","0.217391304","0.217391304","0.217391304","0.217391304","0.5","0.130434783","0.869565217","0","15","65.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3665","Sanislo Elementary School","101137","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","83","83","33","39.80%","0.397590361","0.204819277","0.265060241","0.13253012","0.397590361","0","1","0.048192","50","60.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3665","Sanislo Elementary School","101137","P","All","All Students","All Grades","SBAC","SBAC","Math","None","83","83","22","26.50%","0.397590361","0.337349398","0.192771084","0.072289157","0.265060241","0","1","0.048192","50","60.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3665","Sanislo Elementary School","101137","P","All","All Students","All Grades","WCAS","WCAS","Science","None","29","29","11","37.90%","0.379310345","0.24137931","0.275862069","0.103448276","0.379310345","0","1","0.103448","18","62.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1596","Seattle World School","100989","A","All","All Students","All Grades","SBAC","SBAC","Math","<13%",,,,"<13%",,,,,,,,"0",,"<13%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1596","Seattle World School","100989","A","All","All Students","All Grades","WCAS","WCAS","Science","<8%",,,,"<8%",,,,,,,,"0","3","8.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1596","Seattle World School","100989","A","All","All Students","All Grades","SBAC","SBAC","ELA","<14%",,,,"<14%",,,,,,,,"0",,"<14%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","4218","South Shore PK-8 School","101173","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","352","352","128","36.40%","0.349431818","0.232954545","0.232954545","0.130681818","0.384384384","0.053977273","0.946022727","0","210","59.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","4218","South Shore PK-8 School","101173","P","All","All Students","All Grades","SBAC","SBAC","Math","None","351","351","102","29.10%","0.396011396","0.242165242","0.165242165","0.125356125","0.312883436","0.071225071","0.928774929","0","187","53.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","4218","South Shore PK-8 School","101173","P","All","All Students","All Grades","WCAS","WCAS","Science","None","135","135","35","25.90%","0.4","0.192592593","0.192592593","0.066666667","0.304347826","0.148148148","0.851851852","0","61","45.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5488","Stephen Decatur Elementary School","106071","P","All","All Students","All Grades","SBAC","SBAC","ELA",">98%",,,,">98%",,,,,,,,"0",,">98%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5488","Stephen Decatur Elementary School","106071","P","All","All Students","All Grades","SBAC","SBAC","Math",">98%",,,,">98%",,,,,,,,"0",,">98%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5488","Stephen Decatur Elementary School","106071","P","All","All Students","All Grades","WCAS","WCAS","Science",">94%",,,,">94%",,,,,,,,"0",,">94%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2080","Stevens Elementary School","101041","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","74","74","57","77.00%","0.108108108","0.108108108","0.175675676","0.594594595","0.780821918","0.013513514","0.986486486","0","65","87.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2080","Stevens Elementary School","101041","P","All","All Students","All Grades","SBAC","SBAC","Math","None","74","74","55","74.30%","0.054054054","0.189189189","0.202702703","0.540540541","0.753424658","0.013513514","0.986486486","0","69","93.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2080","Stevens Elementary School","101041","P","All","All Students","All Grades","WCAS","WCAS","Science","None","26","26","20","76.90%","0.115384615","0.115384615","0.269230769","0.5","0.769230769","0",,"0",,"88.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1856","The Center School","101013","P","All","All Students","All Grades","SBAC","SBAC","Math","None","58","58","25","43.10%","0.24137931","0.120689655","0.25862069","0.172413793","0.543478261","0.206896552","0.793103448","0","32","55.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1856","The Center School","101013","P","All","All Students","All Grades","WCAS","WCAS","Science","None","36","36","13","36.10%","0.055555556","0","0.194444444","0.166666667","0.866666667","0.583333333","0.416666667","0","13","36.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1856","The Center School","101013","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","57","57","40","70.20%","0","0.105263158","0.140350877","0.561403509","0.869565217","0.192982456","0.807017544","0","46","80.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3974","Thornton Creek Elementary School","101159","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","203","203","146","71.90%","0.078817734","0.123152709","0.24137931","0.477832512","0.780748663","0.078817734","0.921182266","0","171","84.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3974","Thornton Creek Elementary School","101159","A","All","All Students","All Grades","SBAC","SBAC","Math","None","203","203","145","71.40%","0.073891626","0.142857143","0.256157635","0.458128079","0.767195767","0.068965517","0.931034483","0","174","85.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3974","Thornton Creek Elementary School","101159","A","All","All Students","All Grades","WCAS","WCAS","Science","None","73","73","65","89.00%","0.02739726","0.04109589","0.410958904","0.479452055","0.928571429","0.04109589","0.95890411","0","68","93.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2141","Thurgood Marshall Elementary","101056","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","249","249","168","67.50%","0.18875502","0.124497992","0.212851406","0.46184739","0.682926829","0.012048193","0.987951807","0.04878","199","79.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2141","Thurgood Marshall Elementary","101056","P","All","All Students","All Grades","SBAC","SBAC","Math","None","249","249","178","71.50%","0.140562249","0.128514056","0.176706827","0.53815261","0.726530612","0.016064257","0.983935743","0.048979","210","84.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2141","Thurgood Marshall Elementary","101056","P","All","All Students","All Grades","WCAS","WCAS","Science","None","97","97","63","65.00%","0.206185567","0.144329897","0.237113402","0.412371134","0.649484536","0","1","0.030927","77","79.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1579","Tops K-8 School","100976","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","328","328","228","69.50%","0.12804878","0.158536585","0.286585366","0.408536585","0.708074534","0.018292683","0.981707317","0.003105","280","85.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1579","Tops K-8 School","100976","A","All","All Students","All Grades","WCAS","WCAS","Science","None","114","114","79","69.30%","0.114035088","0.192982456","0.394736842","0.298245614","0.692982456","0","1","0","101","88.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1579","Tops K-8 School","100976","A","All","All Students","All Grades","SBAC","SBAC","Math","None","328","328","204","62.20%","0.143292683","0.213414634","0.207317073","0.414634146","0.635514019","0.021341463","0.978658537","0.003115","274","83.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2667","View Ridge Elementary School","101099","P","All","All Students","All Grades","WCAS","WCAS","Science",">94%",,,,">94%",,,,,,,,"0",,">94%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2667","View Ridge Elementary School","101099","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","134","134","110","82.10%","0.052238806","0.126865672","0.223880597","0.597014925","0.820895522","0","1","0","127","94.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2667","View Ridge Elementary School","101099","P","All","All Students","All Grades","SBAC","SBAC","Math","None","135","135","112","83.00%","0.044444444","0.118518519","0.259259259","0.57037037","0.835820896","0.007407407","0.992592593","0","128","94.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2977","Viewlands Elementary School","101113","P","All","All Students","All Grades","SBAC","SBAC","Math","None","123","123","79","64.20%","0.170731707","0.170731707","0.325203252","0.317073171","0.652892562","0.016260163","0.983739837","0.024793","100","81.30%","1/24/2025"
